species_id,name,taxa,scientificname,species_url,commonname,redlist,family,family_common,taxonomic_level,sequenceid,genus,created_at
7ed66d76-e988-40e7-b511-4dcc54fdfef1,Riodina,butterflies,,,,,,NULL,genus,NULL,Riodina,2024-01-24 17:18:54.447684+00
ecea88c0-4b52-452f-a5c8-60f546d758f1,Anaea ryphea,butterflies,Anaea ryphea,NULL,Blue-Barred Leafwing,NULL,,,species,NULL,Anaea,2024-01-31 16:46:01.310562+00
b2f59c64-d84f-4641-af20-f27dc2f4a8c7,Urbanus,butterflies,,,,,Hesperiidae,Skippers,genus,2,Urbanus,2024-01-24 17:18:54.447684+00
0d42b637-fe69-4c2f-b834-cd2a263dc389,Marpesia petreus,butterflies,Marpesia petreus,NULL,NULL,NULL,,NULL,species,NULL,Marpesia,2024-01-24 17:18:54.447684+00
7a9763ef-3cab-4a3b-94ef-9ac55b714c2f,Marpesia,butterflies,,,,,,NULL,genus,NULL,Marpesia,2024-01-24 17:18:54.447684+00
ca65ed21-4081-487e-b707-7c63854877e9,Chloreuptychia tolumnia,butterflies,Chloreuptychia tolumnia,NULL,NULL,NULL,,NULL,species,NULL,Chloreuptychia,2024-01-24 17:18:54.447684+00
35db4118-35f3-4d0d-a190-bf8be8e2c35b,Mechanitis,butterflies,,,,,,NULL,genus,NULL,Mechanitis,2024-01-24 17:18:54.447684+00
0ba162cb-497c-4fa1-b56d-2b0992ca0a91,Heliopetes,butterflies,,,,,,NULL,genus,NULL,Heliopetes,2024-01-24 17:18:54.447684+00
f53ea5c5-cd6f-4651-b374-50c256dbe4a3,Heliconius antiochus,butterflies,Heliconius antiochus,NULL,NULL,NULL,,NULL,species,NULL,Heliconius,2024-01-24 17:18:54.447684+00
86b87966-0204-446d-9f2d-a60d3566bb70,Strymon astiocha,butterflies,Strymon astiocha,NULL,NULL,NULL,,NULL,species,NULL,Strymon,2024-01-24 17:18:54.447684+00
1a7a5fdb-55cc-461d-a54f-d9a49b6303b4,Urbanus simplicius,butterflies,Urbanus simplicius,NULL,NULL,NULL,,NULL,species,NULL,Urbanus,2024-01-24 17:18:54.447684+00
aadfb2ea-57b9-4f43-b7d3-eeadd91e738f,Morpho menelaus,butterflies,Morpho menelaus,NULL,NULL,NULL,,NULL,species,NULL,Morpho,2024-01-24 17:18:54.447684+00
17f595ac-a11b-40c7-8a84-824f72d5f7fb,Baeotus,butterflies,,,,,,NULL,genus,NULL,Baeotus,2024-01-24 17:18:54.447684+00
f200c1af-97f2-4760-bd1e-4c5f9e050aac,Euselasia,butterflies,,,,,,NULL,genus,NULL,Euselasia,2024-01-24 17:18:54.447684+00
02eae2f9-c99f-4a22-9f84-429612c9462f,Stalachtis calliope,butterflies,Stalachtis calliope,NULL,NULL,NULL,,NULL,species,NULL,Stalachtis,2024-01-24 17:18:54.447684+00
2c6918be-5e39-40ed-b2a8-ef24e103b9e1,Synargis,butterflies,,,,,,NULL,genus,NULL,Synargis,2024-01-24 17:18:54.447684+00
c5cf72bf-5765-433e-b8f7-df73a320d726,Leptotes,butterflies,,,,,,NULL,genus,NULL,Leptotes,2024-01-24 17:18:54.447684+00
79083150-b906-483d-8581-fa0846ef4574,Cartea vitula,butterflies,Cartea vitula,NULL,NULL,NULL,,NULL,species,NULL,Cartea,2024-01-24 17:18:54.447684+00
ace830a8-f8db-4bb8-8c8b-e0f596f7f948,Heliconius hecale,butterflies,Heliconius hecale,NULL,Heart-Spotted Heliconian,NULL,Nymphalidae,Brushfooted Butterflies,species,NULL,Heliconius,2024-01-31 16:46:01.310562+00
f27e91b1-6ef2-4fea-98a6-75da5669b763,Heliconius sara,butterflies,Heliconius sara,NULL,NULL,NULL,,NULL,species,NULL,Heliconius,2024-01-24 17:18:54.447684+00
