species_id,name,taxa,scientificname,species_url,commonname,redlist,family,family_common,taxonomic_level,sequenceid,genus,created_at
e281aabe-44d0-4811-8dda-ee7a0cc3addd,Harpagus bidentatus,birds,Harpagus bidentatus,NULL,Double-Toothed Kite,NULL,Accipitridae,Hawks And Eagles,species,NULL,Harpagus,2024-01-31 16:46:00.000045+00
82cf19ae-282e-4111-9af4-b04cdbc7c43b,Mycteria americana,birds,Mycteria americana,NULL,Wood Stork,NULL,Ciconiidae,Storks,species,NULL,Mycteria,2024-01-31 16:46:00.000045+00
e7949130-cd9d-496e-9343-3e43b94aebfd,Micrastur,birds,,NULL,,NULL,Falconidae,Falcons,genus,NULL,Micrastur,2024-01-31 16:46:00.000045+00
c826472f-1cdd-4b68-9669-2987fd60f24a,Jacamerops aureus,birds,Jacamerops aureus,NULL,Great Jacamar,NULL,Galbulidae,Jacamars,species,NULL,Jacamerops,2024-01-31 16:46:00.000045+00
dba2dcf1-35e0-496e-8987-eec6f5af410b,Laniocera,birds,,NULL,,NULL,Tityridae,,genus,NULL,Laniocera,2024-01-31 16:46:00.000045+00
99c7630d-4a88-469a-9347-fd7d06a6c1c3,Sarkidiornis melanotos,birds,Sarkidiornis melanotos,NULL,Comb Duck,NULL,Anatidae,Ducks And Swans,species,NULL,Sarkidiornis,2024-01-31 16:46:00.000045+00
2bf41953-be00-4e14-ba3c-9e9e9311a075,Dendrocolaptes,birds,,NULL,,NULL,Furnariidae,Ovenbirds And Allies,genus,NULL,Dendrocolaptes,2024-01-31 16:46:00.000045+00
adcd20ea-852a-465e-a9da-99c004327f5b,Riparia,birds,,,,,Hirundinidae,"Swallows, Martins ",genus,890,Riparia,2024-01-24 17:18:54.447684+00
700f88ff-9973-4e52-81f5-703c0cee0355,Epinecrophylla gutturalis,birds,Epinecrophylla gutturalis,NULL,Brown Bellied Antwren,NULL,Thamnophilidae,Typical Antbirds,species,NULL,Epinecrophylla,2024-01-31 16:46:00.000045+00
8b0da8cd-10d5-457d-ac47-e1a4f718e0ec,Glaucidium brasilianum,birds,Glaucidium brasilianum,NULL,Ferruginous Pygmy-Owl,NULL,Strigidae,Owls,species,NULL,Glaucidium,2024-01-31 16:46:00.000045+00
62fc0d73-5af3-4aa6-999d-5b20e60c859a,Lamprospiza melanoleuca,birds,Lamprospiza melanoleuca,NULL,Red-Billed Pied Tanager,NULL,Mitrospingidae,,species,NULL,Lamprospiza,2024-01-31 16:46:00.692574+00
76cdcbfa-39ea-4cc8-bcba-c8f8f3e76ed1,Cercomacroides tyrannina,birds,Cercomacroides tyrannina,NULL,,NULL,Thamnophilidae,Typical Antbirds,species,NULL,Cercomacroides,2024-01-31 16:46:00.000045+00
cafaf057-7943-4644-893d-65aedf18de44,Hirundo,birds,,,,,Hirundinidae,"Swallows, Martins ",genus,890,Hirundo,2024-01-24 17:18:54.447684+00
29da3e3a-0a3b-440b-92b7-252be3a16c48,Formicariidae,birds,,NULL,,NULL,Formicariidae,Ground Antbirds,family,NULL,,2024-01-31 16:46:00.000045+00
73c293c4-9790-4cea-a593-fd365b435e11,Chordeiles pusillus,birds,Chordeiles pusillus,NULL,Least Nighthawk,NULL,Caprimulgidae,Nightjars,species,NULL,Chordeiles,2024-01-31 16:46:00.000045+00
c6e7156a-f66a-429a-a54f-18b34e708aa4,Corapipo gutturalis,birds,Corapipo gutturalis,NULL,White-Throated Manakin,NULL,Pipridae,Manakins,species,NULL,Corapipo,2024-01-31 16:46:00.000045+00
85f2ed60-9b9f-437a-b623-eef10054fa45,Myiodynastes,birds,,NULL,,NULL,Tyrannidae,Tyrant Flycatchers,genus,NULL,Myiodynastes,2024-01-31 16:46:00.000045+00
7029eb9c-b1a8-486c-9b06-2f3f7c04ec16,Polytmus theresiae,birds,Polytmus theresiae,NULL,Green-Tailed Goldenthroat,NULL,Trochilidae,Hummingbirds,species,NULL,Polytmus,2024-01-31 16:46:00.000045+00
f78444d6-8838-4295-8858-8e2188636c0a,Myiornis ecaudatus,birds,Myiornis ecaudatus,NULL,Short-Tailed Pygmy-Tyrant,NULL,Tyrannidae,Tyrant Flycatchers,species,NULL,Myiornis,2024-01-31 16:46:00.000045+00
05a760cf-55ea-471d-a0d1-fecee7d2829e,Ardeidae,birds,,,,,Ardeidae,"Herons, Bitterns ",family,185,,2024-01-24 17:18:54.447684+00
36c41c3c-2795-4e74-8027-c3a2f808b867,Chaetura chapmani,birds,Chaetura chapmani,NULL,Chapman's Swift,NULL,Apodidae,Swifts,species,NULL,Chaetura,2024-01-31 16:46:00.000045+00
91f183f5-cd88-4280-bad7-bedb9d9087cf,Pipra erythrocephala,birds,Pipra erythrocephala,NULL,Golden-Headed Manakin,NULL,,,species,NULL,Pipra,2024-01-31 16:46:00.692574+00
8d695197-0bdd-44e3-8c7f-50900b5ba30e,Platyrinchus,birds,,NULL,,NULL,Tyrannidae,Tyrant Flycatchers,genus,NULL,Platyrinchus,2024-01-31 16:46:00.000045+00
61924649-4eaf-4ac3-bbde-7a2f756589e4,Aratinga solstitialis,birds,Aratinga solstitialis,NULL,Sun Conure,NULL,Psittacidae,Parrots,species,NULL,Aratinga,2024-01-31 16:46:00.000045+00
514bbcd2-9cec-4668-8e68-cd8ddf9ece75,Contopus,birds,,,,,Tyrannidae,Tyrant Flycatchers,genus,605,Contopus,2024-01-24 17:18:54.447684+00
792bb280-942e-4840-9c9a-24bb27c1f39c,Heliothryx auritus,birds,Heliothryx auritus,NULL,Black Eared Fairy,NULL,Trochilidae,Hummingbirds,species,NULL,Heliothryx,2024-01-31 16:46:00.000045+00
0041883d-29df-46db-8f5a-298bb82cef4e,Arremon taciturnus,birds,Arremon taciturnus,NULL,Pectoral Sparrow,NULL,Passerellidae,,species,NULL,Arremon,2024-01-31 16:46:00.692574+00
4047a60d-85a6-45a8-aa5b-0ce2fbfe62b8,Anhinga,birds,,,,,Anhingidae,Darters,genus,164,Anhinga,2024-01-24 17:18:54.447684+00
4a31aa63-5561-4d81-a64b-e443becce78f,Cyanoloxia rothschildii,birds,Cyanoloxia rothschildii,NULL,,NULL,Cardinalidae,Cardinals,species,NULL,Cyanoloxia,2024-01-31 16:46:00.692574+00
d4ad2b36-8d4d-4b0c-a414-200c2d5fff83,Amazona ochrocephala,birds,Amazona ochrocephala,NULL,Yellow-Crowned Amazon,NULL,Psittacidae,Parrots,species,NULL,Amazona,2024-01-31 16:46:00.000045+00
36a3d7d0-3c9c-4613-a111-7924a3aec94b,Calidris fuscicollis,birds,Calidris fuscicollis,https://lh3.ggpht.com/X9XgRUM72nXA-0X6qmSEP4O78RLHCLZ9l7NNmi2mJIwe148UTSqm3N6fAqcMTZG0AXRm-yd2O8kwkcly5_3M2ws,White-Rumped Sandpiper,LC,Scolopacidae,Sandpipers,species,290,Calidris,2024-01-24 17:18:54.447684+00
5210dc57-2a2a-4760-ad4c-5a7fdf1b4678,Phaeomyias murina,birds,Phaeomyias murina,NULL,Mouse-Coloured Tyrannulet,NULL,Tyrannidae,Tyrant Flycatchers,species,NULL,Phaeomyias,2024-01-31 16:46:00.000045+00
16acc29e-66cc-4e9f-93e2-0322d9837806,Saltator coerulescens,birds,Saltator coerulescens,NULL,Greyish Saltator,NULL,Thraupidae,Tanagers,species,NULL,Saltator,2024-01-31 16:46:00.000045+00
e4f49ba2-d591-43da-8a6d-5276f0ea79f7,Pharomachrus pavoninus,birds,Pharomachrus pavoninus,NULL,Pavonine Quetzal,NULL,Trogonidae,Trogons,species,NULL,Pharomachrus,2024-01-31 16:46:00.000045+00
2b9a58da-6745-4aed-9285-4fc8389573bb,Progne elegans,birds,Progne elegans,NULL,Southern Martin,NULL,Hirundinidae,Martins,species,NULL,Progne,2024-01-31 16:46:00.000045+00
eab6699d-dcf4-4627-ad76-c4b1d837e02d,Calidris himantopus,birds,Calidris himantopus,https://lh6.ggpht.com/1xpZ8gon5QrQ0m437Wd5lQ2lGbG21GRRiMFOI9d8CXO8g5cKq6SQvstuGRqKpsGsw6KAhMqocPLL6balDAerKQ,Stilt Sandpiper,LC,Scolopacidae,Sandpipers,species,290,Calidris,2024-01-24 17:18:54.447684+00
a2e3f03a-c22e-4e06-8511-5508c2fde365,Nemosia,birds,,NULL,,NULL,Thraupidae,Tanagers,genus,NULL,Nemosia,2024-01-31 16:46:00.000045+00
32b91fec-fb80-4abe-8464-d31f0c759b26,Troglodytes aedon,birds,Troglodytes aedon,https://lh3.ggpht.com/oSCayi2chGuRX7-hPjWl_w6FQmK9LywdZvRKEdCNP6QGAM1evOcZEUgV0x2gtZirryiznBPek8UyJg84hpVa-vQ,House Wren,LC,Troglodytidae,Wrens,species,930,Troglodytes,2024-01-24 17:18:54.447684+00
979e1975-8b51-4e80-abad-9ba58917d2c7,Crypturellus undulatus,birds,Crypturellus undulatus,NULL,Undulated Tinamou,NULL,Tinamidae,Tinamous,species,NULL,Crypturellus,2024-01-31 16:46:00.000045+00
f4897c86-8a9a-4bab-8bfb-8bfdb97d1e83,Cyclarhis gujanensis,birds,Cyclarhis gujanensis,NULL,Rufous-Browed Peppershrike,NULL,Vireonidae,Vireos,species,NULL,Cyclarhis,2024-01-31 16:46:00.000045+00
a12634d9-5c53-413a-9428-749c437fed17,Coccyzus,birds,,,,,Cuculidae,Cuckoos,genus,345,Coccyzus,2024-01-24 17:18:54.447684+00
e6282ad7-9faa-441b-9316-5dcca297e661,Cercomacroides nigrescens,birds,Cercomacroides nigrescens,NULL,,NULL,Thamnophilidae,Typical Antbirds,species,NULL,Cercomacroides,2024-01-31 16:46:00.000045+00
0478bc44-fe56-4780-a483-a40439105b43,Habia rubica,birds,Habia rubica,NULL,Red-Crowned Ant-Tanager,NULL,Cardinalidae,Cardinals,species,NULL,Habia,2024-01-31 16:46:00.692574+00
9aff6bb9-522d-49fc-ab34-bc5a941b1ee8,Thamnomanes,birds,,NULL,,NULL,Thamnophilidae,Typical Antbirds,genus,NULL,Thamnomanes,2024-01-31 16:46:00.000045+00
6eb230f0-a1ed-4030-8047-7e8baf88a918,Trogon collaris,birds,Trogon collaris,NULL,Collared Trogon,NULL,Trogonidae,Trogons,species,NULL,Trogon,2024-01-31 16:46:00.000045+00
8390f676-78ef-475a-9c60-5a3e5c68e0bc,Campephilus melanoleucos,birds,Campephilus melanoleucos,NULL,Crimson-Crested Woodpecker,NULL,Picidae,Woodpeckers,species,NULL,Campephilus,2024-01-31 16:46:00.000045+00
0a5c31f5-91b3-4f8e-bffb-b1d7544ac416,Chloroceryle,birds,,NULL,,NULL,Alcedinidae,Kingfishers,genus,NULL,Chloroceryle,2024-01-31 16:46:00.000045+00
ea8934b6-fe10-49b2-bdf4-fcb25bf234c0,Tangara velia,birds,Tangara velia,NULL,Opal-Rumped Tanager,NULL,Thraupidae,Tanagers,species,NULL,Tangara,2024-01-31 16:46:00.000045+00
3a33963f-c3b8-4a0e-8c76-5de248f1bcf2,Sirystes subcanescens,birds,Sirystes subcanescens,NULL,,NULL,Tyrannidae,Tyrant Flycatchers,species,NULL,Sirystes,2024-01-31 16:46:00.000045+00
8f0d1193-42bc-4fa9-98af-43b7b64389f3,Tolmomyias poliocephalus,birds,Tolmomyias poliocephalus,NULL,Grey-Crowned Flycatcher,NULL,Tyrannidae,Tyrant Flycatchers,species,NULL,Tolmomyias,2024-01-31 16:46:00.000045+00
d4307b3a-f9fa-48ad-8273-20f5614f260c,Molothrus bonariensis,birds,Molothrus bonariensis,NULL,Shiny Cowbird,NULL,Icteridae,American Blackbirds,species,NULL,Molothrus,2024-01-31 16:46:00.692574+00
9e35bf46-6ba7-4e53-9f22-d227448d1305,Microcerculus bambla,birds,Microcerculus bambla,NULL,Wing-Banded Wren,NULL,Troglodytidae,Wrens,species,NULL,Microcerculus,2024-01-31 16:46:00.000045+00
77056651-de6d-4043-b763-7c86617a3e11,Galbula dea,birds,Galbula dea,NULL,Paradise Jacamar,NULL,Galbulidae,Jacamars,species,NULL,Galbula,2024-01-31 16:46:00.000045+00
b2d8826f-3cfc-4d14-9335-fba7283f61fb,Attila phoenicurus,birds,Attila phoenicurus,NULL,Rufous-Tailed Attila,NULL,Tyrannidae,Tyrant Flycatchers,species,NULL,Attila,2024-01-31 16:46:00.000045+00
545dbaf3-7548-4df4-b1eb-702382c689c0,Rostrhamus,birds,,NULL,,NULL,Accipitridae,Hawks And Eagles,genus,NULL,Rostrhamus,2024-01-31 16:46:00.000045+00
cd0d4763-999b-43aa-9921-eddfcbadd164,Ramphotrigon ruficauda,birds,Ramphotrigon ruficauda,NULL,Rufous-Tailed Flatbill,NULL,Tyrannidae,Tyrant Flycatchers,species,NULL,Ramphotrigon,2024-01-31 16:46:00.000045+00
02ae7f5b-f8d2-41f3-9f67-6b3ba8f92a1b,Cymbilaimus,birds,,NULL,,NULL,Thamnophilidae,Typical Antbirds,genus,NULL,Cymbilaimus,2024-01-31 16:46:00.000045+00
5f10de05-c18b-4e8c-817b-9a5992ff7860,Columbidae,birds,,,,,Columbidae,"Pigeons, Doves ",family,330,,2024-01-24 17:18:54.447684+00
eaaf7235-d8ab-404e-999f-612d4b8ac257,Cotingidae,birds,,NULL,,NULL,Cotingidae,Cotingas,family,NULL,,2024-01-31 16:46:00.000045+00
d62b06d3-4579-424f-a045-2cf4b8576e91,Zimmerius gracilipes,birds,Zimmerius gracilipes,NULL,Slender-Footed Tyrannulet,NULL,Tyrannidae,Tyrant Flycatchers,species,NULL,Zimmerius,2024-01-31 16:46:00.000045+00
493657e8-d071-408a-91f3-af314c97bd0b,Chlorophanes spiza,birds,Chlorophanes spiza,NULL,Green Honeycreeper,NULL,Thraupidae,Tanagers,species,NULL,Chlorophanes,2024-01-31 16:46:00.000045+00
3b3db96b-b982-454f-be91-5b08866d9b45,Schiffornis turdina,birds,Schiffornis turdina,NULL,Thrush-Like Schiffornis,NULL,Tityridae,,species,NULL,Schiffornis,2024-01-31 16:46:00.000045+00
1bdea5bb-398e-49e5-a826-9b0c8cb7fe72,Nyctibius grandis,birds,Nyctibius grandis,NULL,Great Potoo,NULL,Nyctibiidae,Potoos,species,NULL,Nyctibius,2024-01-31 16:46:00.000045+00
43453381-13d7-468e-9398-7ff3452b70db,Chloroceryle aenea,birds,Chloroceryle aenea,NULL,American Pygmy Kingfisher,NULL,Alcedinidae,Kingfishers,species,NULL,Chloroceryle,2024-01-31 16:46:00.000045+00
4f922ad8-ecdf-4c63-b044-20aea5f406d7,Hylophylax naevius,birds,Hylophylax naevius,NULL,Spot Backed Antbird,NULL,Thamnophilidae,Typical Antbirds,species,NULL,Hylophylax,2024-01-31 16:46:00.000045+00
358a5d32-4806-471e-9f93-5d9760145356,Picumnus exilis,birds,Picumnus exilis,NULL,Golden-Spangled Piculet,NULL,Picidae,Woodpeckers,species,NULL,Picumnus,2024-01-31 16:46:00.000045+00
caaee2b0-d694-47a1-8fd8-5d1de95875b3,Pyrilia,birds,,NULL,,NULL,Psittacidae,Parrots,genus,NULL,Pyrilia,2024-01-31 16:46:00.000045+00
798b94e8-b741-497f-91b6-f378fcb545e5,Dendrocincla,birds,,NULL,,NULL,Furnariidae,Ovenbirds And Allies,genus,NULL,Dendrocincla,2024-01-31 16:46:00.000045+00
a6ca31e3-b1c1-4554-9c33-90d157af4a24,Dendrocygna viduata,birds,Dendrocygna viduata,NULL,White-Faced Whistling Duck,NULL,Anatidae,Ducks And Swans,species,NULL,Dendrocygna,2024-01-31 16:46:00.000045+00
335dee23-c383-415d-8147-bf56ac421427,Pachysylvia,birds,,NULL,,NULL,Vireonidae,Vireos,genus,NULL,Pachysylvia,2024-01-31 16:46:00.000045+00
704c3cd4-2cfa-4980-8dfb-9c4369010349,Henicorhina,birds,,NULL,,NULL,Troglodytidae,Wrens,genus,NULL,Henicorhina,2024-01-31 16:46:00.000045+00
721c0cb3-7333-4e66-b211-8f78bcf40c3c,Cacicus,birds,,NULL,,NULL,Icteridae,American Blackbirds,genus,NULL,Cacicus,2024-01-31 16:46:00.692574+00
ffcc132b-a738-49e6-8899-0e3dcb663277,Chaetura pelagica,birds,Chaetura pelagica,https://lh3.googleusercontent.com/0Lbs34tBGQsjuSBkwSTaE9X4SnbtauJC0JyCAoy4CVbYUacYnSED0D3Q6RqZdkXRwMPv4qnyof4OdvinXcDoz90,Chimney Swift,VU,Apodidae,Swifts,species,385,Chaetura,2024-01-24 17:18:54.447684+00
3eb2e1a6-3ddc-4de6-b372-d8461a4d9a21,Isleria,birds,,NULL,,NULL,Thamnophilidae,Typical Antbirds,genus,NULL,Isleria,2024-01-31 16:46:00.000045+00
01bbf561-6962-4021-8412-4d02e1e828b3,Herpsilochmus,birds,,NULL,,NULL,Thamnophilidae,Typical Antbirds,genus,NULL,Herpsilochmus,2024-01-31 16:46:00.000045+00
0dcb5f89-ebf8-4442-91bd-34e3f773ec6c,Buteo nitidus,birds,Buteo nitidus,NULL,Grey Hawk,NULL,Accipitridae,Hawks And Eagles,species,NULL,Buteo,2024-01-31 16:46:00.000045+00
bbcbba40-5a1d-4254-a02c-ae37ea15abab,Lipaugus,birds,,NULL,,NULL,Cotingidae,Cotingas,genus,NULL,Lipaugus,2024-01-31 16:46:00.000045+00
869e0837-b1e0-420d-b0b0-86a610756461,Leucopternis melanops,birds,Leucopternis melanops,NULL,Black-Faced Hawk,NULL,Accipitridae,Hawks And Eagles,species,NULL,Leucopternis,2024-01-31 16:46:00.000045+00
366e840d-32a4-4869-9e6b-03511593b1e0,Chordeiles nacunda,birds,Chordeiles nacunda,NULL,Nacunda Nighthawk,NULL,Caprimulgidae,Nightjars,species,NULL,Chordeiles,2024-01-31 16:46:00.000045+00
95becfc9-1e04-4886-9383-4292c365497c,Odontophoridae,birds,,,,,Odontophoridae,New World Quails,family,60,,2024-01-24 17:18:54.447684+00
d43c2eea-513a-45af-805a-5c35a806cdc8,Spizaetus ornatus,birds,Spizaetus ornatus,NULL,Ornate Hawk-Eagle,NULL,Accipitridae,Hawks And Eagles,species,NULL,Spizaetus,2024-01-31 16:46:00.000045+00
fb648606-c195-4712-9c68-b5617b545dcf,Bucconidae,birds,,NULL,,NULL,Bucconidae,Puffbirds,family,NULL,,2024-01-31 16:46:00.000045+00
740a1141-1f8c-4229-b215-bc9629cf58f7,Topaza pella,birds,Topaza pella,NULL,Crimson Topaz,NULL,Trochilidae,Hummingbirds,species,NULL,Topaza,2024-01-31 16:46:00.000045+00
be8ced5b-cc05-436f-be22-19628e282423,Dryobates,birds,,,,,Picidae,Woodpeckers,genus,505,Dryobates,2024-01-24 17:18:54.447684+00
7fb863b0-9c9c-4142-a002-337c934aadd4,Pandionidae,birds,,,,,Pandionidae,Ospreys ,family,186,,2024-01-24 17:18:54.447684+00
a751f130-81b3-4c2e-8607-5021e541774a,Petrochelidon,birds,,,,,Hirundinidae,Martins,genus,890,Petrochelidon,2024-01-24 17:18:54.447684+00
a6dcb1bc-fd09-4c53-8ce4-c1e4b54e1b00,Ciccaba,birds,,NULL,,NULL,Strigidae,Owls,genus,NULL,Ciccaba,2024-01-31 16:46:00.000045+00
31b5428f-36c4-4f17-a4cf-bb3f9f647062,Busarellus,birds,,NULL,,NULL,Accipitridae,Hawks And Eagles,genus,NULL,Busarellus,2024-01-31 16:46:00.000045+00
8bc8451d-718a-4242-acc9-13c0fc324060,Podager,birds,,NULL,,NULL,,,genus,NULL,Podager,2024-01-31 16:46:00.692574+00
5bec12c2-80e8-4dc6-ac1e-f013c33a2f9f,Berlepschia rikeri,birds,Berlepschia rikeri,NULL,Point-Tailed Palmcreeper,NULL,Furnariidae,Ovenbirds And Allies,species,NULL,Berlepschia,2024-01-31 16:46:00.000045+00
eacaa593-4544-4570-8afa-c821db139b1c,Paroaria,birds,,NULL,,NULL,Thraupidae,Tanagers,genus,NULL,Paroaria,2024-01-31 16:46:00.000045+00
66626b95-a900-411e-91d2-7793d60656e2,Grallariidae,birds,,NULL,,NULL,Grallariidae,,family,NULL,,2024-01-31 16:46:00.000045+00
f32588d8-daab-4768-b3ad-2da50efc3fa4,Nyctibiidae,birds,,NULL,,NULL,Nyctibiidae,Potoos,family,NULL,,2024-01-31 16:46:00.000045+00
e281a79b-4a36-4e1c-85ef-6256fa1efeb6,Conopophaga aurita,birds,Conopophaga aurita,NULL,Chestnut-Belted Gnateater,NULL,Conopophagidae,Gnateaters,species,NULL,Conopophaga,2024-01-31 16:46:00.000045+00
c700ddb5-9a61-45c8-9a51-e126b7ede96b,Momotidae,birds,,NULL,,NULL,Momotidae,Motmots,family,NULL,,2024-01-31 16:46:00.000045+00
a3d142fd-9b1a-4ba2-82fa-a2d8351dafa8,Crotophaga major,birds,Crotophaga major,NULL,Greater Ani,NULL,Cuculidae,Cuckoos,species,NULL,Crotophaga,2024-01-31 16:46:00.000045+00
80101227-bc43-4834-80c7-fb4c78ec4218,Geranospiza caerulescens,birds,Geranospiza caerulescens,NULL,Crane Hawk,NULL,Accipitridae,Hawks And Eagles,species,NULL,Geranospiza,2024-01-31 16:46:00.000045+00
df8d998a-9732-42c0-ac81-4873f4b3a1e9,Euchrepomis spodioptila,birds,Euchrepomis spodioptila,NULL,,NULL,Thamnophilidae,Typical Antbirds,species,NULL,Euchrepomis,2024-01-31 16:46:00.000045+00
aac0430a-b8c0-4ce2-b9c1-4949b5c589c6,Galbula albirostris,birds,Galbula albirostris,NULL,Yellow Billed Jacamar,NULL,Galbulidae,Jacamars,species,NULL,Galbula,2024-01-31 16:46:00.000045+00
06c14ae6-f9c1-482e-ab74-c847d06191b6,Iodopleura fusca,birds,Iodopleura fusca,NULL,Dusky Purpletuft,NULL,Tityridae,,species,NULL,Iodopleura,2024-01-31 16:46:00.000045+00
eef930ca-6ac5-4f86-a7f5-5d3d3fede990,Brotogeris,birds,,NULL,,NULL,Psittacidae,Parrots,genus,NULL,Brotogeris,2024-01-31 16:46:00.000045+00
d7bb0c1b-377b-4329-81a8-c56061dde1fc,Spizaetus melanoleucus,birds,Spizaetus melanoleucus,NULL,Black And White Hawk Eagle,NULL,Accipitridae,Hawks And Eagles,species,NULL,Spizaetus,2024-01-31 16:46:00.000045+00
eb4c219d-29e3-417c-bca3-bb1e2e71a4c1,Thryothorus leucotis,birds,Thryothorus leucotis,NULL,Buff-Breasted Wren,NULL,,,species,NULL,Thryothorus,2024-01-31 16:46:00.692574+00
c4b230e4-ed53-4259-84c1-64107ac207ae,Neochen jubata,birds,Neochen jubata,NULL,Orinoco Goose,NULL,,,species,NULL,Neochen,2024-01-31 16:46:00.692574+00
2c556a0c-4629-4bce-bb90-28d03f08adb1,Discosura longicaudus,birds,Discosura longicaudus,NULL,Racket-Tailed Coquette,NULL,Trochilidae,Hummingbirds,species,NULL,Discosura,2024-01-31 16:46:00.000045+00
5307a363-f3a5-4e84-a897-de7b3c4800b9,Neopipo,birds,,NULL,,NULL,Tyrannidae,Tyrant Flycatchers,genus,NULL,Neopipo,2024-01-31 16:46:00.000045+00
28ad4206-4baf-430b-b26b-34445d8c21a5,Spizaetus tyrannus,birds,Spizaetus tyrannus,NULL,Black Hawk-Eagle,NULL,Accipitridae,Hawks And Eagles,species,NULL,Spizaetus,2024-01-31 16:46:00.000045+00
ce34a82b-76ee-4003-854f-274ff117c554,Elaenia spectabilis,birds,Elaenia spectabilis,NULL,Large Elaenia,NULL,Tyrannidae,Tyrant Flycatchers,species,NULL,Elaenia,2024-01-31 16:46:00.000045+00
9d97c902-565b-4ca4-8d91-8efcf6bddf47,Conopophaga,birds,,NULL,,NULL,Conopophagidae,Gnateaters,genus,NULL,Conopophaga,2024-01-31 16:46:00.000045+00
02d5bdc2-0c37-453e-8f6a-693a7832e8b3,Tyrannus,birds,,,,,Tyrannidae,Tyrant Flycatchers,genus,605,Tyrannus,2024-01-24 17:18:54.447684+00
ebc0d4f4-ecf6-47d0-be22-abfadab9e091,Attila cinnamomeus,birds,Attila cinnamomeus,NULL,Cinnamon Attila,NULL,Tyrannidae,Tyrant Flycatchers,species,NULL,Attila,2024-01-31 16:46:00.000045+00
45f43b7b-7fe3-4144-a8b2-fb0836edc55a,Chaetura spinicaudus,birds,Chaetura spinicaudus,NULL,Band-Rumped Swift,NULL,Apodidae,Swifts,species,NULL,Chaetura,2024-01-31 16:46:00.000045+00
328a9dcc-2778-4cf5-84b8-7f393823fe9b,Eurypyga,birds,,NULL,,NULL,Eurypygidae,Sunbittern,genus,NULL,Eurypyga,2024-01-31 16:46:00.000045+00
3dbff865-0dea-4a24-9b0b-45f4fc0a9c3a,Calidris melanotos,birds,Calidris melanotos,https://lh3.googleusercontent.com/vboO2X_tOplvN4gXY9nlRziJZqgKnTEKtcafyZhdEZXpQEddYX5escRaPxciTpsFAoouL0sWZaMkbTkW58qLLdGe,Pectoral Sandpiper,LC,Scolopacidae,Sandpipers,species,290,Calidris,2024-01-24 17:18:54.447684+00
df5dab25-95b2-472d-a9c1-a0ad21e98c05,Nyctidromus,birds,,NULL,,NULL,Caprimulgidae,Nightjars,genus,NULL,Nyctidromus,2024-01-31 16:46:00.000045+00
d149bb4a-b8b1-4109-843e-c36dbe29c4a6,Columbina passerina,birds,Columbina passerina,https://lh3.googleusercontent.com/zrJNtUmhHXWohWdSRrq-aoZQShEnFAZCez1JGGHGKsjK3g0m7SY9gYEyWbe0IAsBMySkJg3ADT1dlcanYoB7Ucly,Common Ground-Dove,LC,Columbidae,Pigeons,species,330,Columbina,2024-01-24 17:18:54.447684+00
572a9980-c309-4ef0-804b-c9d5b0630efe,Glyphorynchus,birds,,NULL,,NULL,Furnariidae,Ovenbirds And Allies,genus,NULL,Glyphorynchus,2024-01-31 16:46:00.000045+00
486fddfb-5549-4a26-ba3f-56bc0433c94f,Orthopsittaca manilata,birds,Orthopsittaca manilata,NULL,Red-Bellied Macaw,NULL,,,species,NULL,Orthopsittaca,2024-01-31 16:46:00.692574+00
f1e9b058-1151-4de9-b56a-0fca7fa891dd,Microrhopias quixensis,birds,Microrhopias quixensis,NULL,Dot-Winged Antwren,NULL,Thamnophilidae,Typical Antbirds,species,NULL,Microrhopias,2024-01-31 16:46:00.000045+00
9a3b2b7e-9f3a-47bb-97d7-8250f4bdca96,Piaya,birds,,NULL,,NULL,Cuculidae,Cuckoos,genus,NULL,Piaya,2024-01-31 16:46:00.000045+00
f0e196bc-a125-4d5e-a379-0a2b4bfcdc3a,Cyphorhinus,birds,,NULL,,NULL,Troglodytidae,Wrens,genus,NULL,Cyphorhinus,2024-01-31 16:46:00.000045+00
6f5a908b-727f-42bc-9541-a8742d8d9b48,Sporophila lineola,birds,Sporophila lineola,NULL,Lined Seedeater,NULL,Thraupidae,Tanagers,species,NULL,Sporophila,2024-01-31 16:46:00.000045+00
b29925e9-6c2c-42e0-875a-383f2d0f6b8c,Todirostrum,birds,,NULL,,NULL,Tyrannidae,Tyrant Flycatchers,genus,NULL,Todirostrum,2024-01-31 16:46:00.000045+00
e45ad492-f28e-4aeb-8408-4c06064c842a,Chondrohierax uncinatus,birds,Chondrohierax uncinatus,NULL,Hook-Billed Kite,NULL,Accipitridae,Hawks And Eagles,species,NULL,Chondrohierax,2024-01-31 16:46:00.000045+00
78047a37-8c8a-438b-892c-adb23812f789,Deconychura,birds,,NULL,,NULL,Furnariidae,Ovenbirds And Allies,genus,NULL,Deconychura,2024-01-31 16:46:00.000045+00
1e9c3378-eba0-4c23-bee2-5e386679ba5b,Sporophila americana,birds,Sporophila americana,NULL,Wing-Barred Seedeater,NULL,Thraupidae,Tanagers,species,NULL,Sporophila,2024-01-31 16:46:00.000045+00
902ad758-db3e-4a20-bcd7-c92d1d4ca729,Touit,birds,,NULL,,NULL,Psittacidae,Parrots,genus,NULL,Touit,2024-01-31 16:46:00.000045+00
9d94d0d9-b37c-4f80-88a4-f63365cdf764,Anhingidae,birds,,,,,Anhingidae,Darters,family,164,,2024-01-24 17:18:54.447684+00
